date,time_detected,user_sid,user,origin_ipv4,origin_ipv6,description,server_dn,computer,os_version,domain,event,action,subsystem,result,indicator_ids,Old value,new value
2017-05-21T12:17:53Z,02:23:59,bf2644ddef1f269e015a6f9b4d08cd961afe662c,ssunock2t,168.34.85.186,30b1:a823:b9a:c00b:2269:3ecf:6183:b4e8,,,Rank,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2016-11-17T21:46:28Z,15:43:15,30a8cede2849cfced5a64fad9c1944c6c451d6a3,anutter2u,168.234.166.149,6813:80e9:a45:626a:e0bd:7ceb:b731:99b3,,,Sub-Ex,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2016-02-30T19:16:24Z,14:19:18,98062d7c797041137d4f3c3c2d3088e2136f200b,adalinder2v,147.210.184.198,37fb:ec52:f25c:19a9:813d:14c4:d34e:e585,,,Zathin,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2016-13-23T16:09:34Z,06:33:51,a9f82a71894dfdf3e304911b796842bd0803e517,ereder2w,235.206.193.204,d1a2:57b0:1623:c71c:962c:2325:ca3:16e4,,,Voyatouch,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2017-11-02T09:02:48Z,00:46:51,3a7169e2ae7666968db123c13628c89766a0aeab,jtender2x,154.83.111.194,3173:c28e:8387:abe4:afb:282f:bae:3bfe,,,Zamit,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2017-08-09T22:49:08Z,21:36:19,a0d9561360fca725a2ab387b5d7f4f525f631a28,cdowson2y,74.239.165.145,9392:877e:f191:4ff:fd0d:aa5e:4110:ff95,,,Wrapsafe,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-14-26T11:27:37Z,21:06:16,ad1020eb9493f2269bf9f6e2e1237f7e97625676,jrobertelli2z,154.7.186.125,802c:c58e:8de0:393f:5e06:e208:1dee:b6b1,,,Wrapsafe,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2017-08-21T10:44:56Z,09:59:43,9741a6e0290a795c48697a2b65b49b867b85063c,tbake30,112.173.118.212,66ca:b011:48a6:98db:8580:c4ff:f602:eebb,,,Voyatouch,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-02-28T12:47:15Z,13:28:41,de7f98a01232a995634f9cc4f56688cac4e3a1fd,avanelli31,5.200.229.152,198d:32a9:1dcc:baeb:4c25:ce74:378f:7c49,,,Span,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2017-05-12T09:37:29Z,11:47:17,3bf1a07642c8bdb47e9267d514f515ff461d655e,dhughlock32,48.19.30.246,32ea:86ba:326b:9dfc:c50e:234:253c:943c,,,Vagram,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2017-06-08T04:07:28Z,06:52:46,9f8045af4284ff8a933694639907c11c0d7a2a81,bodeson33,195.244.29.163,3f32:b61d:825a:65ff:e8f4:a288:f716:25bd,,,Daltfresh,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2017-09-10T02:47:00Z,16:52:19,c27925c21e758b3b8386750f8f7fb71944ce0531,irivers34,128.69.119.53,b8ce:f1a0:2d03:af90:2984:d746:e688:3d4,,,Temp,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-11-16T19:27:32Z,00:13:47,a8b6918294817601a913346662cb0a739cd54401,wsitch35,24.67.145.170,7d24:ac91:baaf:f9aa:49cb:f77:eec9:74ae,,,Biodex,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2017-06-06T00:49:58Z,18:11:44,5959f4310f5295567e08ce18dafc33c7758edba0,vkalaher36,8.12.123.231,4fb4:3823:b430:3e9c:abd4:b4d5:3276:a565,,,Konklux,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2017-09-14T01:29:41Z,07:16:44,e305edf38458e7d46d73647c1882f6ae04cd0848,vjaques37,113.88.152.135,6772:8623:8253:16e0:a656:51f3:c64b:bf60,,,Biodex,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2017-11-04T11:23:17Z,07:40:32,1823c2aca4463e107456fe7466bfc015cb25417e,lcleugh38,87.109.193.50,3724:e0ee:a188:f8d1:a01c:b7a9:793c:1754,,,Andalax,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2016-09-22T10:31:54Z,08:49:08,a9da0bad984f76dc22dbead9fc1ec2bcf39e5de2,gborgne39,150.65.54.184,3e0d:af95:ac7:181b:5530:6e60:f1b6:de92,,,Tin,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2017-09-10T00:11:22Z,15:50:14,e3160ce3b08553bcdbe683b50f0a237b3f35fc41,lblewett3a,237.44.236.124,90eb:bec8:d572:6771:d894:54cc:61b0:783f,,,Stringtough,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2017-09-16T23:55:52Z,14:04:41,7e0c2110ebb254070cf3f9b0d1c2a083094e7d06,smartyn3b,149.179.255.85,4eb8:4f00:3bab:7be2:560e:4ab:1508:93ed,,,Zamit,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2017-09-06T06:27:26Z,22:58:19,606fc92d4630fbbc7bda22fa8ef682d37e197207,dlathwell3c,199.38.192.243,8d09:4ee6:7bae:f6d7:3741:9982:c0d5:a242,,,Keylex,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-13-07T03:50:47Z,08:24:54,abe0224f543f47e6dbd732a81dbd084439466673,djantzen3d,116.114.158.115,b17c:a503:161b:f73c:30f6:b5e6:e876:aa8d,,,Bitwolf,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2017-07-08T21:11:31Z,01:47:34,577201b0e19fb3010d63e757560cd8d608450f59,lgerman3e,161.117.63.11,c059:3682:37c4:f540:e8af:f86f:a8cc:e473,,,Overhold,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2017-07-17T13:31:43Z,08:23:07,ab9597a37a67c8641426241c16eb70e73925cb61,mmetzing3f,211.51.30.48,969b:1c6d:f7bc:584e:cfb5:5677:8c8f:a49,,,Mat Lam Tam,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2017-11-16T13:56:47Z,08:42:44,8da8f1ff77252b504ead0d2c15c6ed4e70058486,mmizen3g,68.16.171.174,adc2:cf44:7315:4230:1d0a:4abf:12ec:a7d1,,,Cardify,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2017-09-27T19:56:39Z,06:02:13,7d2d7c010336ba9d143327ae48dd9faf6257fada,fpenburton3h,202.85.154.57,15e0:28a3:bd7f:98fd:41e0:414f:2073:8512,,,Tres-Zap,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2017-07-28T12:37:37Z,14:08:17,674d72f9af7d466e0f8f483dd370688aec31aae7,lgeater3i,88.91.219.185,66d4:b4c6:e50:e4d6:d069:951c:f37e:c939,,,Konklab,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2017-09-07T00:23:51Z,05:26:15,42d217635f37760e794c13e9115cff39db16c60a,ihuncoot3j,211.121.115.239,689a:92c1:6207:ac7b:25d7:9c50:47a0:2742,,,Y-find,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-11-06T06:11:45Z,04:09:50,f240254f7934821bb18b9eda22ebfea7496f5c4f,lunworth3k,153.28.123.129,d059:248f:4f55:d87d:fd13:f809:b2ec:c310,,,Tampflex,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2017-10-07T09:11:48Z,12:43:15,11c35804b940da1773aad2b9535acb6ab4d9ce11,rdethloff3l,230.210.98.89,66dc:4308:eb5c:eae2:c79:a6f6:9e80:bb5,,,It,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2016-14-12T01:27:48Z,01:54:28,5fb1d678104d87775b31e0a8313c79b11f61a8b8,llorroway3m,145.161.202.15,4883:18d:c3ff:5fe6:4315:9469:a26:11f0,,,Fintone,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2017-05-24T07:15:02Z,14:24:45,76d856ef22ced0f936409bc148724cd9526bd26b,nswinnard3n,26.166.105.150,d0b1:f719:2323:f8e6:ede5:e4d6:1711:d9df,,,Rank,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2016-11-11T12:46:59Z,08:01:24,9e84b01ff440fbe349d94aa1d7eb813cb7fc9e53,cmcilraith3o,234.191.42.138,efb8:e76d:a8b2:b66c:a47b:5d:1c94:aaf3,,,Stronghold,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2017-05-22T13:28:14Z,12:43:21,ec73fb1448dac2a9ea38daf544f67e683c0e4d17,imottershaw3p,117.90.131.8,bd:9757:9ec2:bf3d:e39d:1e61:5c47:9344,,,Hatity,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2016-11-02T11:02:46Z,13:00:56,0fd6f520bad9b4e2f7b5f65ecdae7e4d3ea93e2b,hmccurlye3q,250.211.111.114,3b44:91e4:ba25:3916:60cd:d7a8:625e:3176,,,Fixflex,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2017-10-16T13:24:44Z,01:58:59,233ece55e6a9d1564a4fd15bb718354e7642092a,vhastelow3r,84.184.156.212,9325:c423:216a:4afe:14e:feec:4be6:41c2,,,Vagram,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-05-23T23:59:05Z,08:37:18,80404ce32f6154f51fb49622e5c45bed9e058e9e,dsegebrecht3s,207.18.71.81,aca9:f36a:68ca:5603:277f:1683:8c9:1d8f,,,Ventosanzap,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2016-14-18T22:16:06Z,05:23:24,127f265edea377376f24a73a2ee6bc2e74525f59,cwichard3t,118.84.255.211,b074:6b27:fca:c158:ad11:a772:c8d9:dfa9,,,Konklux,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2016-13-16T02:06:10Z,10:13:06,611f78860a9b3cdc8f0667c1522fddda0a3819ef,mthulborn3u,90.238.70.71,2902:437f:75ee:806b:441c:1087:1e0:385e,,,Stronghold,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2017-08-04T04:47:23Z,07:19:20,730b930c7b45b9c76bf036b2d3953a0a32464dac,rperllman3v,137.14.85.239,d3a2:91a4:228a:e9d:a605:f389:3e7f:53ac,,,Tempsoft,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-11-03T04:47:12Z,22:59:05,987c847cb3a73489ec2a7581ed9aecbbe9c4f346,dsuttie3w,112.54.69.136,2b89:e885:ecd2:1304:7b2e:1934:b7a8:14e8,,,Sonair,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2017-08-15T09:23:01Z,13:01:14,1010f15fa21c787100181d4d4cd81034639a65bb,amitham3x,135.220.0.235,c816:4fb2:2e30:24d:8712:36ec:73bc:b0d,,,Voltsillam,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2017-08-14T12:17:48Z,17:21:14,04312dba96107f9f6a5427bb010754bcda535106,mfrankowski3y,72.10.185.78,82ab:325a:d655:270b:5061:f9af:4b63:ed11,,,Latlux,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2017-05-04T15:30:14Z,23:52:23,3f0f93f783d453f0af28814b47304ae1159747e1,mazam3z,158.44.61.79,96be:6238:dbca:cb63:b3be:dcc9:8d3c:ac57,,,Redhold,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2017-06-24T15:24:29Z,07:23:57,3b8c83d36517fba9118462ae6a9b692cc6d908b0,dlunam40,248.222.157.123,b3b1:7440:71f1:79df:2dc5:6224:5d66:1121,,,Pannier,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2017-08-07T23:34:14Z,09:12:48,15a0fc20eb6699f51ca1b97d6e4f768c9fab4b1f,kivashin41,76.115.100.125,632d:ed11:a8a1:df74:9c12:2c8a:24a8:c988,,,Alpha,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-11-01T22:50:08Z,05:15:17,37b2e7087b9c3e2c31b1df54f786dc3d24015855,cohoey42,225.134.82.165,d94:5f9a:5438:943:5f3f:4fa5:9ae:aa03,,,Flexidy,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2017-08-28T03:44:37Z,03:12:09,2bdbf333e43b556e122f99fbdf583af6e84cd98a,cmillberg43,22.240.251.213,2fe1:d83a:831b:63ca:f932:848f:295c:d429,,,Regrant,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-10-20T23:06:58Z,09:09:34,c024bb055cb3ee6291238be85b54cf8591cab823,alomen44,126.235.71.142,cb5d:78ec:695f:6c6f:cfb2:d3ea:cab:7412,,,It,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2017-09-15T12:41:00Z,03:53:51,cecd5d8443cc2a6ba718dd8c287e55fbef21fbdc,dscroggie45,52.211.43.203,75a5:89c2:7779:c2aa:faa:f5bd:d2ab:15de,,,Treeflex,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-11-13T04:04:43Z,07:02:17,a962de35257cd26b98f0992a6127ac613310988c,bnassie46,187.25.153.156,ee9d:80d4:e78c:5e83:5b4d:7ab0:b5ae:9b03,,,Ventosanzap,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2016-14-24T12:30:54Z,10:30:52,e99eaf763c2c9279a76a70222fa17a3493f6381c,svittle47,188.147.144.97,ac20:b134:ede:d6cb:2d14:ec01:a1cf:8ffd,,,Stim,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2017-06-27T03:35:38Z,12:37:37,6762785b67de92f9e98b37b4b28b584b63929439,ablaw48,170.119.185.88,3f6d:bd29:edea:ec28:7bae:513e:41f0:2013,,,Tresom,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2017-05-23T01:54:23Z,10:46:36,690edfa2328e501f298e4168e61f29368e957f43,cbiddwell49,129.182.26.139,860c:172f:8f8c:3b11:7c6f:dea9:a337:8452,,,Fintone,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2017-09-23T04:32:33Z,16:04:52,6c74cfbf75bee5864828971517d06e1a94c12adc,mdockery4a,74.41.61.253,bfd0:575:4f40:fa9:d331:aa7d:6942:87a6,,,Stim,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-02-23T23:47:16Z,21:23:52,e0a6328ee289ff3f3a4f2e157e93dbcd21fc6124,wroder4b,95.71.87.210,85e6:1035:3720:b512:5bf9:9fd9:d9d8:70d3,,,Zontrax,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2017-07-30T09:14:56Z,05:37:41,aadb12f9f440bea8ba3eda7c20a4116fc8cef756,gwadley4c,94.221.177.10,a458:8983:fbf1:fa36:583:b03d:2e2b:a62b,,,Daltfresh,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2017-05-12T13:45:07Z,06:45:02,e79c615e688fe08b48e01052f43ad6982c6ba38f,lhafford4d,141.92.65.178,c148:c6e2:bfb8:175:9bed:7356:3017:2c2,,,Kanlam,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2016-13-30T23:32:15Z,04:47:31,db2f4c482a4ab90fe2245748d61092c5b7d41b48,bmance4e,239.242.228.107,9496:5d51:1279:12eb:2d5a:26e6:61e3:8a74,,,Domainer,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2016-11-14T21:53:15Z,09:32:00,39bf84961bb90e2579c24bc29d79b809192cda2c,ewhight4f,2.146.15.46,ee56:22ae:f7c6:4d0:c9c9:195a:2215:11d5,,,Andalax,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2016-10-30T17:52:54Z,06:08:18,38940dc3cfba373aed01286b48e841fc27e9c853,tstubbings4g,230.230.92.68,b2af:efa5:2d7f:a8a8:857f:6cd7:feba:b29c,,,Namfix,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2016-10-16T00:49:10Z,16:14:52,d71ab2ffc9eac0abd32245c122314c42d92ff303,byggo4h,72.197.234.26,c0da:4c4b:d532:e3f:84cb:bd37:4db5:38e9,,,Stim,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2016-09-30T22:59:39Z,14:06:32,49403412918967cbda6c272213dca0d2f66655be,amerrell4i,244.99.128.72,7c8d:3ab7:7021:203a:e817:1864:1584:5467,,,Overhold,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2016-10-24T17:20:18Z,08:55:28,ecc83f8648a396d36e6752fcc993e31d0f8cb7f5,cmartynikhin4j,212.97.79.111,2607:e2b0:afbd:2f49:ca83:cda2:551b:ce06,,,Toughjoyfax,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2017-09-15T16:12:03Z,11:32:45,47592078ac4ef20e9efd94f490e065c40eb8b922,bcaistor4k,55.144.103.174,8451:98bb:e011:2426:c900:810a:8e69:e02b,,,Tempsoft,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2017-08-16T16:10:16Z,15:36:01,e9741afa58c68d6e9eefb7564bb48d5a330df204,bluno4l,158.90.155.132,ed3c:2f91:e08f:defa:e998:ee54:e67:5f41,,,Zoolab,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-14-09T22:01:23Z,11:46:35,9630bacb87735e1b0097b6e2515b402828526149,scorradetti4m,95.247.132.9,a1e4:9b54:7036:fc3a:ba1b:e5cb:73c3:44c5,,,Stim,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2017-07-11T14:08:28Z,13:38:18,6013dad7579262e052ab31d3e2078ff654ec87cc,ggors4n,160.47.169.134,cf11:61c2:a62a:c83:df5f:8daa:563e:2e0c,,,Cardify,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2016-02-13T03:16:11Z,12:21:53,29703b1c86bbff8bb3a734b4db73982fad828eec,begle4o,112.240.137.193,bce7:4bb0:6dc2:b1b8:4256:94c:5b93:b0ec,,,Transcof,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2017-05-17T16:45:49Z,23:13:46,1473b110ccf458737012ab9e63a0e7e3253d5549,rverzey4p,53.226.141.190,ae4a:3958:5a08:c2af:8fe0:b4b2:ee1b:f726,,,Matsoft,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2017-06-15T05:50:54Z,05:29:21,9fe069263e60f03a05eb4db2917afa37ba2b5518,casp4q,168.241.0.211,d3c1:de14:f2f6:ecdf:a5dd:3f34:1709:d54b,,,Daltfresh,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2017-07-26T23:33:01Z,14:21:24,b7992d78e34bae59482bd9923e1b817dfd570904,mavieson4r,24.2.78.24,7419:ad3b:f06a:ade7:ed22:dd56:64f6:26ee,,,Tampflex,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2016-10-11T10:33:30Z,21:42:29,75109339e06c4dca4745a8370365e94e4324e267,tfrugier4s,66.101.169.30,e64f:8fb4:5b47:587a:827:5e4f:dbe7:110f,,,Y-Solowarm,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2016-02-23T03:19:43Z,01:48:35,c6799a8a84cc57964cec20143da98370ee0faea1,dbeddows4t,127.29.103.107,8a36:4622:6bc3:40eb:d6d4:9443:34d4:2eb2,,,Veribet,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2017-09-09T10:48:15Z,18:27:14,257483cd012cb033fd29d81bd2983d8d369a51b3,awrighton4u,186.51.251.139,a8e5:884e:66c1:f809:664b:8aa:5717:25a3,,,Namfix,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2017-09-02T06:07:39Z,12:10:12,a76e6415a307588fd39686c81ec80a76b4186d48,kbulle4v,199.23.88.37,b21a:ac43:4f0a:7ea7:aa94:f7fe:a980:563c,,,Opela,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2017-06-15T19:46:12Z,00:10:57,16ef7acd86179903af148209443143b4935f5f10,lfulcher4w,175.241.140.202,2746:b3ee:bdfb:97df:ffe1:6c9f:80ba:ebf4,,,Viva,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2017-09-07T09:22:09Z,11:55:39,5ff9492ec08988bef6c45257be3e7d4c497f1499,lwartnaby4x,40.12.86.143,18e:3e65:75b9:25d:8499:932f:17f5:f29d,,,Fixflex,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-14-12T14:50:33Z,04:50:31,4f15e57aadf352db7b16aa067969bd4d9f42966e,nlange4y,184.84.227.20,403:dd48:89d8:2f96:2718:e4de:ec07:7d29,,,Flexidy,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2016-11-10T19:36:06Z,20:06:43,8eb696cbd104ec580c740616a35fab714115b8a0,liddenden4z,121.172.240.125,dbc8:20d3:eeeb:6089:7ce:1213:293:a073,,,Trippledex,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2017-09-30T00:26:35Z,16:51:22,10f5543daddf1819c28feadc55b5e817b215deac,bbranch50,175.96.242.183,cd05:d2ea:96dd:bf36:557f:6af5:6476:f29e,,,Overhold,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-02-15T07:48:35Z,04:39:13,b108999276acce7864f3453df84f743a7085f16e,nczajkowski51,159.162.246.212,890:8b0e:5f96:a193:60bc:d8ba:d955:b2dd,,,Voltsillam,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2017-09-19T19:07:10Z,19:43:17,f14ab870b9a788bc48505c287af2e388f2eca4b7,jmorrell52,203.115.250.252,7a76:ad99:e9c2:a031:e376:da83:ce4e:5256,,,Konklab,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-10-19T12:13:52Z,10:40:14,bbc1cdfafc89972adcfeb1febe7b5ff46be429de,biskov53,231.3.242.180,6633:ec6b:98e4:9363:4317:fade:3438:7bdc,,,Bytecard,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2017-06-27T01:23:34Z,02:04:35,fef80b0e47afff85e65d713e0981814cccecc670,dpowter54,17.115.177.252,4b94:d29e:55fe:adc5:427a:d5da:7970:26fd,,,Cardguard,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2017-06-04T16:37:15Z,19:26:15,937ed269ee1e1aa2d08861ba3f073a8cb2d7294c,acopin55,12.203.139.48,7012:c30b:1b1e:95ae:8912:21bd:ae45:a59c,,,Span,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2016-11-07T11:25:20Z,00:53:40,d24a21c47713f3d5aea47c74b1e16e40ce5e0b5b,lwillock56,247.113.199.25,c09c:520d:eabb:cc01:f2ea:35d1:cdfa:4077,,,Voltsillam,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2017-07-06T21:57:32Z,07:11:32,da7cf325923f6c71219ee8d36f394e9dcbccf126,hmacallister57,124.169.50.64,6a83:b0d:9ff3:e38:60cf:846c:37b9:6334,,,Home Ing,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2017-10-20T15:28:20Z,04:08:53,5e58b98051dd10580f743acfc1bde16ea4df10c6,lbentinck58,220.107.1.97,617b:cfeb:d6fa:c7ca:1bd6:5496:4a72:9157,,,Bytecard,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2016-13-06T09:27:04Z,02:47:22,53dd634d2626fcc45a9088dd2470d4e9d13d3fc4,odeluze59,75.18.117.68,55e9:8539:9ac6:eb64:61b:c6da:218c:600e,,,Greenlam,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2017-10-14T07:45:24Z,09:36:03,e6a9fcb5ae72b3a37bf1752140adddedd1461162,ddecopeman5a,41.145.187.16,cc99:3bf8:8ae3:4e76:285e:b8da:c956:2f71,,,Stringtough,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2016-02-14T14:48:00Z,20:01:17,449c98b6066a6cc28d33b88581c45466a6443629,adowears5b,155.41.93.107,abaf:a116:8b7e:1ead:1302:efe3:4bc8:2088,,,Fixflex,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2016-13-17T13:29:27Z,01:32:20,1b2be6c895ab9c4d3b33e6e13ec753e4c4c1cbd4,idobie5c,220.124.240.191,b4c5:ee5b:e321:f912:d0d:bd6c:99:fd11,,,Fix San,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2016-10-23T00:56:37Z,00:46:58,450cda81ebd492df327cfc9cbe42c8ee879964dd,sworge5d,187.133.137.243,735e:d025:7e6a:139b:a6df:cf87:6684:7e8e,,,Sub-Ex,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2017-10-18T16:07:03Z,21:36:32,fe95db47da6626e7f63a6655d6c32c2b1680ac4f,lmuirden5e,222.113.81.74,e251:94c4:62df:a87d:8f78:bf4:2d35:54ab,,,Solarbreeze,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-11-09T20:59:54Z,00:14:34,947f123106c6c8a010782760b427226c2a6ef2ea,dpetti5f,150.128.66.212,4674:dab3:e5f0:97ba:4b9b:afb4:dbef:d513,,,Cardify,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2016-09-23T14:09:35Z,10:59:52,3e70bfe61f6c722da352a4382c732576487364dc,jbromilow5g,48.128.3.189,358a:642f:17ec:d84b:9199:93d4:1aef:c361,,,Tempsoft,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2016-11-26T01:11:56Z,09:25:45,f6e787ad088078e0323ac574981b8a40ca536639,lglennie5h,248.143.247.92,c13e:381e:7a8f:5a76:310:5e6d:1fef:550d,,,Solarbreeze,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2016-11-14T06:10:46Z,04:27:51,aca5e2a1c907bb0775a071bcb1853f03640d8393,fpenylton5i,58.61.160.194,49ff:cc7a:537a:7646:e634:4cbf:aa0f:9461,,,Holdlamis,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2017-06-23T11:42:15Z,18:32:55,ac638bf63c07ac331b40fb52ae19981f79e8790c,askull5j,191.209.106.122,a9bc:5e83:c07b:663f:34a4:312a:6dc6:99a6,,,Y-Solowarm,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2017-09-06T20:59:08Z,12:45:37,ff4ff9c44373fe8cca89085f71e122b7ef039f8c,fkernaghan5k,232.93.98.67,349e:359c:a75:40d:3114:33d1:b7bd:838f,,,Trippledex,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-11-29T05:57:41Z,11:28:41,890c8f9f29ff173a759ffc21b478f4d214fd53ae,hskalls5l,233.243.148.142,4922:4d2e:ab0f:119a:2ce:4da6:18ff:3043,,,Otcom,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2016-02-16T18:18:07Z,04:27:03,3f0b60887b72d46e282aac71ab959974b385771a,afurze5m,249.161.136.61,8345:c7a3:f786:1a6:9f6d:1cc1:3d18:609c,,,Y-find,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,12,14
