date,time_detected,user_sid,user,origin_ipv4,origin_ipv6,description,server_dn,computer,os_version,domain,event,action,subsystem,result,indicator_ids
2017-10-18T02:16:32Z,13:13:29,22196ab69f9de572d4cce26fe5be0779a6efaebd,hsukbhans2x,2.184.175.216,a795:8235:ff8e:2c09:7cd0:e00c:df:12a5,,,Toughjoyfax,Windows Server 2012,Konklab,Primary Group ID changed for user object,,,, 
2016-13-14T14:41:30Z,16:00:44,845da81046c8b8772cf2b5431240bf754e4cfd5c,sglanvill2y,209.168.48.161,8644:9976:ac2c:31b5:d924:adde:a254:f439,,,Domainer,Windows Server 2008,Otcom,Owner changed on computer object,,,, 
2017-06-05T19:37:16Z,03:30:27,cd22b211f320b2cfdcd5ddcff8da67a25e76412b,fmully2z,238.71.241.22,a2f6:dde4:489e:7e0a:7dec:46eb:3969:f211,,,Y-Solowarm,Windows 8,Quo Lux,SYSVOL folder auditing changed,,,, 
2017-11-08T14:56:32Z,17:51:45,2bac88276d6683545999b703f60a758839258728,dharberer30,202.171.241.243,4f55:dd89:83c1:4d9d:fa6c:2667:e5ad:8660,,,Bigtax,Windows Server 2012,Quo Lux,Alternate UPN suffix removed from OU,,,, 
2017-07-08T03:47:45Z,08:40:35,a60a6ba5d8c001303a6741509c0c4c13b18c3b1e,emurray31,205.30.142.237,bb23:71b2:636f:434a:5a83:1633:f25e:1f92,,,Zontrax,Windows 8,Home Ing,User member-of added,,,, 
2016-11-18T16:48:01Z,07:52:47,13dd3ceab0e6f1f61377d4cd5135041a4393bd58,amurtagh32,118.7.49.57,38da:a6a8:3203:ad54:ead1:99bd:6808:326a,,,Kanlam,Windows Server 2012,Bigtax,DACL changed on group object,,,, 
2016-13-23T16:00:28Z,04:29:08,53c3cb4d23a5af38b64906a95003afba39ce749c,edenney33,200.73.13.69,56cf:46c6:d6fb:ffbd:7f70:9ae8:e4c1:94f8,,,Tempsoft,Windows Server 2008,Y-find,Group samAccountName changed,,,, 
2016-14-27T12:28:30Z,01:29:10,c55701654060decf188e7efd8d7cbb7548503087,llongman34,177.122.95.53,91c7:c053:394a:bcf3:5846:8529:41bd:e8fc,,,Stim,Windows 8,Konklab,NETLOGON LdapSrvPriority parameter changed,,,, 
2017-05-25T16:11:59Z,22:48:23,e68efe325ffc0008afe2f7e6b8f035dc766139d8,rcockayme35,153.226.214.105,eb35:f868:58ce:3c2a:88cd:1d96:1d2b:dfdc,,,Subin,Windows Server 2012,Tresom,Domain controller removed from OU,,,, 
2017-07-10T10:29:55Z,10:18:31,9c79ed2f5f21e5c424d6f17cfb5ac611fd61a0ac,mblenkiron36,100.17.51.227,9979:d397:eec5:e41e:4480:99c2:2d31:e7d2,,,Zaam-Dox,Windows Server 2012,Biodex,User object removed,,,, 
2016-10-02T08:27:46Z,07:52:28,669b07f68ac8606276eccf5c7eda3fa6fa8e24de,grogan37,150.34.31.37,16e9:1fb1:3388:9a1e:9215:2f7e:cb32:ca76,,,Flowdesk,Windows Server 2012,Transcof,Nested member removed from critical enterprise group,,,, 
2016-11-24T05:55:01Z,09:58:00,044a40379217466f3dd795f7a10fc24e143fc052,gkirwood38,35.15.138.6,f527:e798:3947:4796:9b96:9bf4:3d0b:115,,,Lotlux,Windows Server 2012,Stim,DACL changed on user object,,,, 
2017-06-26T03:35:15Z,13:14:59,2335924d531ead9f3a59c7b5b3b671cf94d0dd7b,alabeuil39,79.8.196.92,d83e:f60d:34e1:3a9c:8bbf:23af:bfac:450f,,,Prodder,Windows 8,Tres-Zap,Logon Script changed on user object,,,, 
2016-12-05T09:12:13Z,22:05:22,521b87bfe604f0ef3a3b00716e73aa1654019b85,rlakes3a,19.8.70.24,4597:c163:f506:53aa:d2c1:c261:5810:bc81,,,Kanlam,Windows 7,Treeflex,Group object added,,,, 
2017-09-09T19:45:46Z,03:35:55,13db5a77e86d3417635089ff1eb8c72b5fb5f052,jtattershall3b,143.184.240.191,12dd:fa3d:2185:737e:9664:c8be:896b:77aa,,,Redhold,Windows 8,Transcof,NETLOGON LdapSrvWeight parameter changed,,,, 
2016-14-30T15:02:58Z,07:14:22,d72ea7c113718a6a9e92c5f0058d3748c7e60b37,hmiddas3c,117.164.23.241,875a:ba65:814f:287d:90f5:a51c:a5a3:e0c8,,,Overhold,Windows 10,Bytecard,Idle Session Limit changed for user object,,,, 
2017-10-11T08:12:44Z,16:47:32,42415a9e551ecbb0fefdc5444249061fd45c0517,mbrittlebank3d,204.56.215.225,a993:3d79:492b:a18e:fae2:b9bd:3e9f:2805,,,Holdlamis,Windows 8,Holdlamis,Schema attribute GC flag changed,,,, 
2016-14-29T16:07:58Z,08:31:55,34da3c727a6439ee62bc8b0846623dded4e781ee,bbeadle3e,201.159.74.81,e972:6a7:b1e3:2121:4a1e:1bdf:3aa9:f383,,,Flexidy,Windows 8,Stim,DACL changed on domain object,,,, 
2017-05-22T15:15:42Z,08:15:06,dc2c2c65fd066103d6274cdf59e64d4192e14688,hmccathay3f,69.17.64.215,2fbd:5142:d91e:5155:bd2a:b724:9e14:a201,,,Prodder,Windows Server 2012,Voyatouch,Group member-of removed,,,, 
2017-09-19T17:06:56Z,12:39:00,362c1963479a0efbf0b2b73d31c70f1909577944,yhaddy3g,213.10.91.165,2d99:d8f0:624c:96b2:1df0:bd5c:7173:bc,,,Kanlam,Windows Server 2008,Home Ing,Enable Remote Control changed for user object,,,, 
2016-14-07T08:17:39Z,19:03:10,33a9b57ea40e07b97cb9c2d498ad0de591f6698c,kpybus3h,202.145.237.81,62bf:171:9ab6:4c5d:17f8:af50:77ec:fa36,,,Fixflex,Windows 10,Job,Computer added,,,, 
2016-12-24T21:55:42Z,05:37:57,9e471ab3d0202027f664df6f0f7a777c7816500f,gkesper3i,126.236.9.44,fc59:dbe4:66bb:15fb:a07a:dd25:3d53:f78f,,,Kanlam,Windows 8,Stringtough,DACL changed on computer object,,,, 
2017-07-15T07:52:11Z,05:18:17,cfc1f67d40c37ed04ed8ae387291a5c8a6247304,espier3j,171.163.40.213,3919:7085:3db5:aa9e:e598:b921:fff5:cbf3,,,Andalax,Windows 10,Voltsillam,Class removed from auxiliary classes in schema,,,, 
2017-07-05T05:54:03Z,11:18:06,900dda27182c055d156ab0a03d6d540f5e669ee7,hadie3k,50.49.50.183,7987:df9d:ab83:a867:fcbc:b964:1cd8:8bb4,,,Cookley,Windows Server 2012,Zoolab,Alternate UPN suffix added to OU,,,, 
2017-11-02T07:23:42Z,21:45:37,73b5d94bdae57e5a25127197fbfd5e687d5dca49,rcleyne3l,68.211.23.64,2544:b4f3:82a3:7994:724f:b10f:b362:66d,,,Flowdesk,Windows Server 2008,Flowdesk,User Use DES Encryption Types For This Account option changed,,,, 
2016-13-29T19:11:02Z,13:06:35,b12b0c0f01298c2a9bbc265078f23fc9b5ec5cb6,ddeantoni3m,2.13.237.202,d098:ef7c:b300:ac78:51d4:36f2:5d7e:24af,,,Wrapsafe,Windows 8,Trippledex,Level of Control changed for user object,,,, 
2017-11-09T22:16:04Z,18:57:54,6cbc3299f868ecfc28e2bc2d5a858353ac0d2259,nclementi3n,90.117.77.124,f910:b5a9:a115:4206:d4b6:4008:4028:6d43,,,Cardify,Windows 8,Job,User account locked,,,, 
2016-12-25T06:35:46Z,04:44:57,1f107bfd4aaf7af56a14a13dd7c177dbc2b09488,tjeandin3o,199.232.112.109,6325:2a24:2bee:e254:c37b:9b7f:55cd:71dd,,,Zoolab,Windows 10,Tres-Zap,DACL changed on OU object,,,, 
2017-10-14T07:56:25Z,01:07:35,a010f1731c92f03f6e0a9325058ea81b8e48be72,mcoggill3p,80.207.162.145,767e:19a0:3ab0:813:321c:ae18:e22e:f874,,,Hatity,Windows 7,Wrapsafe,Read-Only Domain controller removed from domain,,,, 
2017-06-21T18:59:47Z,09:49:21,d12957f2f353dc8f9f4865f8ff5f392ea8d52961,adade3q,220.10.84.28,ed1b:218a:ab73:8b9f:9f0a:f478:45f2:1dea,,,Lotlux,Windows Server 2008,Overhold,User Smart Card Is Required For Interactive Logon option changed,,,, 
2016-14-27T15:17:45Z,13:54:50,42682eabf6737c485c8e286b8e509eff7fc6f299,agrayston3r,248.176.114.187,b8a6:ac4d:cda3:3774:9131:815a:8a8b:c3be,,,Transcof,Windows 7,Domainer,Member removed from critical enterprise group,,,, 
2016-11-02T11:50:51Z,16:55:16,1729a42eaa4c17aab5574cc37f6ad4afb572991a,mmosedall3s,15.75.126.229,8b77:7e9e:ddc2:8da3:2b67:1881:2814:b1fd,,,Transcof,Windows 10,Stronghold,Computer removed,,,, 
2017-09-13T20:04:46Z,20:24:29,f3a74ccf6740bab273b55b2f9c5a2ca1e1670af5,rdenne3t,170.173.158.240,8774:9431:24db:c30e:4bf:47c9:b01d:43fd,,,Cookley,Windows 10,Fix San,User object added,,,, 
2016-12-20T13:57:59Z,05:23:34,d935ad4d14e0262907b60c6172f4ffad24762b61,mbowell3u,183.127.85.6,3eeb:2398:cc6b:ee46:98a5:a769:cf9a:3855,,,Otcom,Windows Server 2008,Sonsing,NETLOGON SiteName parameter changed,,,, 
2017-09-06T20:43:22Z,17:30:54,94a281a485067e3fd84c0f9dbeeb5e98a5a9930e,tloosely3v,55.183.93.244,c63c:8b80:f346:35c9:2f8e:7a0d:8c26:702f,,,Daltfresh,Windows 7,Tin,Computer account enabled,,,, 
2017-11-05T09:47:34Z,03:53:56,132cedb9f54b37a7b1a95420cb6b58d728227fcd,aeinchcombe3w,133.230.128.198,9457:8878:4b6:4023:27c:8a87:5850:7448,,,Duobam,Windows Server 2012,Tempsoft,User object moved,,,, 
2016-12-18T09:37:03Z,13:53:08,e9c047bbc0964919f50b9d73f947377e1b31657a,csmale3x,92.130.192.138,833d:2805:8611:cc48:5315:5bbe:ccf8:94e9,,,Domainer,Windows Server 2008,Tresom,Owner changed on group object,,,, 
2016-12-01T21:39:03Z,16:34:28,1e96c108b7e2b6f97d7427b03d38c7c25e8f982c,tpetrishchev3y,26.130.141.177,2012:f815:80f5:a02:1fde:828f:cc87:779a,,,Sonair,Windows 8,Sub-Ex,Require User's Permission changed for user object,,,, 
2016-14-06T16:59:49Z,21:39:26,2487d7d8b62e3e0e745aa8c5b3816738230b5b9b,gparks3z,192.211.122.129,9db7:84c0:d083:9973:caa:b5ba:92e7:3365,,,Overhold,Windows 8,Regrant,User accountExpires changed,,,, 
2016-14-07T14:32:23Z,04:29:07,9356356d497006c6088590416c9b1cf44bf6eaa5,ndunster40,117.166.240.226,3bbd:e2e:4a99:8806:ceae:3435:462e:c0e1,,,Tampflex,Windows Server 2008,Y-Solowarm,DACL changed on user object,,,, 
2017-08-26T16:07:35Z,16:42:48,987236b86d2434a1e5680a46ad790ca0cd21c988,ydykins41,187.178.143.59,8826:dbd1:567:8258:eb43:3129:a26c:cbe5,,,Voyatouch,Windows 10,Fixflex,Delegation Authentication Protocol changed for user object,,,, 
2017-08-16T09:26:42Z,08:29:30,c7faedc99d4b6f08709d9c141392e920ad0a0250,baspland42,181.117.0.98,247f:de0a:fea2:7c42:dc32:efeb:c526:70c4,,,Voyatouch,Windows Server 2008,Quo Lux,Nested member added to group,,,, 
2017-08-05T09:42:04Z,07:07:31,b32f940fdc57353c118d2b010aec68b621e9b92d,aatwater43,148.191.9.150,48d2:ace0:ea40:e46d:522e:d4e9:8afb:a9ca,,,Transcof,Windows Server 2012,Y-Solowarm,Computer added,,,, 
2017-07-21T21:23:40Z,08:47:11,c061f88b0b2f1946a36ec3aa0ad9e1627d73f252,fbesemer44,209.81.134.251,3ecc:9d0e:4b26:d4b3:3d10:fc40:541c:ca2a,,,Cookley,Windows Server 2008,Job,Idle Session Limit changed for user object,,,, 
2017-10-07T15:40:35Z,15:09:46,dbdeae657444b123cb341ccf5f74eed10267e140,lionn45,142.137.116.9,6d22:b238:57e7:14d9:dbb4:4fb1:4967:5c65,,,Tin,Windows 7,Sonair,User account locked,,,, 
2016-12-09T16:37:21Z,04:47:50,7b43bce75e15fe783323db88dbebd95e87c5cbc0,dvasilyonok46,217.162.1.169,730f:ff13:1814:23d9:8efe:5708:103f:192d,,,Stim,Windows Server 2012,Tresom,Primary Group ID changed for user object,,,, 
2017-05-23T09:59:50Z,19:10:48,268ee346fd5f0ff4c0172051598f92918e046488,jarnould47,143.122.197.194,8da1:7ec3:60cb:6530:902a:eaed:6d28:c4b9,,,Matsoft,Windows 7,Cookley,User Account type changed,,,, 
2017-10-14T22:51:42Z,20:31:57,9cf541dba5ff4c7ccc5346e34e7e59dfee58ed58,whaughin48,84.7.119.120,44db:182f:c3ea:7e97:8d47:75cb:e659:14d5,,,Pannier,Windows 8,Ventosanzap,Member added to group,,,, 
2016-10-08T00:26:12Z,11:02:47,34d40d6a60fcba2f0fa4ddc41d1a8bb4e018acdd,abousler49,182.252.159.109,e51e:249d:7905:8017:82ff:f6c6:553e:acb3,,,Y-Solowarm,Windows 10,Treeflex,Primary Group ID changed for user object,,,, 
2017-08-29T21:08:47Z,10:22:54,4f5e871320f1603f2ed1a445cfd4bb5ccbc71517,lelcocks4a,43.69.152.237,b1e3:2671:46f8:f32a:1c3:927f:9e35:f2dc,,,Kanlam,Windows 10,Transcof,Schema version changed,,,, 
2017-11-12T11:08:25Z,06:51:42,7083005aac5b6b9c1638903be64c3b2c7bcbdbd5,rvonhindenburg4b,42.144.23.47,1aa1:80b3:8c8c:6735:ccce:68bb:772:32a1,,,Zamit,Windows 10,Fintone,User userWorkstations removed,,,, 
2016-11-05T09:03:35Z,06:07:35,66b8daa916ae78ca0175a50c1fa214ca26ffa2f5,sandrews4c,49.102.19.121,b439:f21f:3c2c:6ac1:1c9f:45ea:3681:8875,,,Bitwolf,Windows 8,Lotlux,User member-of added,,,, 
2017-10-12T02:35:59Z,11:25:22,cfa29cb4df8f6e55ba8127bb490d1407b4efc57a,lriding4d,53.97.52.163,2900:6c96:84eb:c4f6:ce79:5122:94de:aa12,,,Domainer,Windows 10,Home Ing,DACL changed on group object,,,, 
2017-09-27T10:46:19Z,17:51:05,d3b5e8f857a28193c1636aee34bd32eaab18d7e7,cgommes4e,213.227.233.47,cc2f:5040:cecc:a8cf:5500:c3d3:252c:2463,,,Konklab,Windows 7,Stringtough,User Password Never Expires option changed,,,, 
2016-12-25T02:04:44Z,09:10:32,a84d6e8cc042d9bf4b49de3c8254a3e1f7437f62,tmelchior4f,51.238.171.149,c10c:6b03:e09:d658:2dda:cee9:75f3:edcf,,,Fix San,Windows Server 2012,Fintone,User member-of removed,,,, 
2017-06-21T16:32:55Z,18:07:39,753c4866d79c71b4dead863c0098ffcdb9714e71,ukobu4g,28.179.110.51,8e6e:6b44:5c89:49e9:5acd:4a7f:319:cd9e,,,It,Windows 10,Otcom,End a Disconnected Session changed for user object,,,, 
2016-13-21T15:06:32Z,12:54:50,8de783794bb52ddc6eac9a93f6f028e0bb61e295,tedinborough4h,68.235.110.62,3626:9e4a:8d80:cba5:353d:2a0:d545:3929,,,Duobam,Windows Server 2012,Opela,SYSVOL folder ownership changed,,,, 
2017-10-22T12:53:43Z,03:37:14,bdc03403dc79a9ac7a342bf6f457b469bbf37982,asmedmore4i,202.29.242.164,2c26:361f:852b:37ce:fe02:78af:3930:51b3,,,Ventosanzap,Windows Server 2012,Toughjoyfax,User Do Not Require Kerberos Preauthentication option changed,,,, 
2016-09-28T20:40:19Z,09:54:53,4319a956591055cbf0e25bf32f4346bc0f71a7f5,tcaldera4j,106.49.161.214,f7df:f599:313:dc0d:581d:d092:282c:3bb9,,,Transcof,Windows 7,Cookley,New class added to auxiliary classes in schema,,,, 
2017-11-07T17:18:35Z,19:44:10,39ca9646fc6d6d4b0b0be6f438fd653d36e5d328,srihanek4k,130.80.33.198,bb76:5f0e:aaec:4cf0:fcc:32fa:a111:51d3,,,Job,Windows 10,Daltfresh,User Store Password Using Reversible Encryption option changed,,,, 
2016-10-14T13:33:02Z,17:47:53,76f3de1a917bed0a8ab1f433291fe8a706baf276,glorente4l,24.202.181.32,b10d:a8e3:44c3:a7c7:23cb:e298:c2cd:fe12,,,Mat Lam Tam,Windows Server 2008,Biodex,User samAccountName changed,,,, 
2017-11-17T13:32:15Z,10:12:25,43e3ff2970b70f669112befb0315b2b1db78dd42,bextill4m,213.222.94.112,1189:9495:4968:bf87:486:3360:aa3:5945,,,Flowdesk,Windows 7,Fintone,User Smart Card Is Required For Interactive Logon option changed,,,, 
2016-11-03T06:23:56Z,03:41:58,cb642413a73de10eea4e14799e2e88e2e636033f,delsie4n,105.136.189.106,5a02:4bf9:1c92:f983:45fb:36b2:c87d:3212,,,Overhold,Windows Server 2012,Pannier,User object added,,,, 
2016-14-02T05:17:36Z,23:14:40,28ac0cfa89ae23ac1e7c67aeac13cd6f667745aa,owinter4o,236.1.149.69,3906:c558:dee2:70d0:e67d:ec39:8430:e727,,,Cardguard,Windows 8,Voltsillam,DACL changed on OU object,,,, 
2016-10-20T10:34:08Z,08:29:12,02f5958145535e0a8ed6a4484eae9b073c768ecb,ystove4p,159.231.224.108,b2b9:8928:4cf5:7f53:6665:91c8:1b5:cf3f,,,Ronstring,Windows Server 2012,Zamit,Member added to critical enterprise group,,,, 
2017-11-08T07:41:51Z,08:16:47,ecf409ec1f2f431a1acf9285bc44a33dadcd85c7,ggoldney4q,112.173.190.163,1ee3:1adf:2c1d:d1ac:4f3:c996:4e8d:8609,,,Daltfresh,Windows 7,Tres-Zap,Group member-of added,,,, 
2016-10-14T11:00:34Z,02:52:49,42bb353f0ef4a9f2973c90d0f8a9a546d963633b,rkimbling4r,237.251.19.135,4ea5:3742:e85b:e5d:5cfa:7257:e591:9c27,,,Mat Lam Tam,Windows Server 2012,Prodder,Alternate UPN suffix added to OU,,,, 
2017-05-09T20:40:16Z,17:03:02,a3177bd3674c8071b51035113a90f0d238d2f804,cprendeguest4s,231.198.190.203,1927:b0d3:fe7d:e33c:c4a7:c7e5:a60:ab87,,,Kanlam,Windows Server 2012,Y-Solowarm,User member-of removed,,,, 
2017-09-29T10:43:57Z,23:32:02,592084cd73c9151d229d77bbc9e61185087665b0,cyeatman4t,193.231.241.31,89d1:53d5:bdb6:34d0:29b:9ee3:1a97:7ab9,,,Subin,Windows Server 2008,Cookley,NETLOGON SiteCoverage parameter changed,,,, 
2017-05-16T05:40:38Z,03:26:16,b63019a5ba64712e21681cb61123f7dd4fbb9261,sgillooly4u,229.54.132.117,3a8f:5d0e:9a22:14f3:aa8:88ee:702a:fc92,,,Trippledex,Windows Server 2012,Sonsing,Owner changed on user object,,,, 
2016-14-23T20:07:50Z,01:53:51,9affbc8a0d8b72fbad281782839c33891117ffba,bchiene4v,185.43.223.118,27d9:7e3e:12dd:f0a1:4482:67b6:6ef9:6f4e,,,Latlux,Windows 8,Y-Solowarm,Schema attribute indexing flag changed,,,, 
2017-06-14T21:16:11Z,05:23:07,a6279c29f112b6bfe87e71818ce16cb8b05bd3fd,kpochon4w,161.151.53.0,18ac:9e71:de57:aa82:2e12:e9e8:8880:6f84,,,Fintone,Windows 7,Cardguard,User object removed,,,, 
2017-05-06T01:40:32Z,12:08:49,da023021af3ac3e2512fd07c77d1ae60c54c56de,nkintish4x,195.25.251.246,4531:946c:fcf6:7d0d:ea0a:e816:90ef:f0ac,,,Andalax,Windows 7,Opela,Computer added,,,, 
2017-05-18T20:18:38Z,07:49:46,a14a31ac408408f220fc1a3d449b8012417cebf0,bhubbock4y,82.162.79.227,cfa2:ecdf:9ce5:85f3:dc7b:ff8e:bcb8:ae4,,,Bigtax,Windows 10,Zaam-Dox,Group samAccountName changed,,,, 
2016-10-15T15:39:42Z,04:43:58,66b095bd6223adad26fa9fed17c2764bb789a117,ghissett4z,226.133.43.47,69a8:c135:6b18:361e:9bc6:a581:ad65:1109,,,Zathin,Windows 10,Home Ing,DACL changed on user object,,,, 
2016-12-06T09:14:41Z,02:59:37,a575f50c3b47a14a129c7c9009903719c3bc180d,jcrabbe50,24.131.186.222,b3ac:b847:f440:515b:df47:b866:72b6:c33e,,,Sonair,Windows 10,Lotstring,Read-Only Domain controller added to domain,,,, 
2016-11-10T21:17:45Z,19:50:38,aeb9d8eb40b19fc8b418bde796ed225fdf804b63,mcrafter51,227.68.136.77,77c6:1494:bfd7:34fc:7f57:be5c:21ba:1a24,,,Y-find,Windows 8,Cookley,NETLOGON diagnostic logging parameter changed,,,, 
2017-08-10T12:36:13Z,15:31:14,1938ada51d4b5522dab042b2128946eb3a5d2656,ssyalvester52,110.85.223.94,3309:d5c:1a9b:8ba0:b46e:f426:b575:d64e,,,Zaam-Dox,Windows Server 2012,Hatity,User logonHours changed,,,, 
2016-09-30T05:54:21Z,07:06:24,58fa981d3773f2780cff38987bec9926e25b18e4,ldipietro53,47.88.160.148,3f8e:69de:6513:b581:ac26:dc1f:2ca2:5f01,,,Prodder,Windows 10,Tin,SYSVOL folder access rights changed,,,, 
2017-09-08T07:51:52Z,08:00:54,7f7dae02c649bca01008b68ac710078373a0fa26,jbusch54,114.92.97.21,826b:c316:af92:500c:a1b8:4b23:b88f:5dd5,,,Subin,Windows 10,Tres-Zap,User Store Password Using Reversible Encryption option changed,,,, 
2017-09-01T21:06:30Z,18:29:38,a42db1c30e8a0e89a4c0608354145e2568bc7faa,tbraganza55,226.42.178.181,a406:b9ee:3536:f72:5b9c:13c6:c455:7013,,,Y-Solowarm,Windows 7,Fix San,Group object added,,,, 
2017-06-24T02:24:11Z,03:25:21,541101346ad5726384a44db67488eddccc55921d,gmelsome56,92.153.164.161,e584:f5c7:75f6:5de7:2d1c:eb02:283:f151,,,Latlux,Windows Server 2012,Tres-Zap,User member-of added,,,, 
2017-09-16T14:07:40Z,19:38:58,e92574e9ec09f0b24c8cbeb4b543021f1c6727a7,hjarmyn57,164.96.76.230,158c:626d:1b6b:86a6:cf9d:3df6:e376:2979,,,Ventosanzap,Windows 8,Lotstring,User Do Not Require Kerberos Preauthentication option changed,,,, 
2017-11-03T01:56:53Z,10:40:11,3cb3cb32eb843e8404d42e83c6a7d474def758f8,tdefrain58,175.99.41.144,d954:1943:77df:91ff:b2dd:c56b:3342:2808,,,Domainer,Windows Server 2008,Sonair,NETLOGON AutoSiteCoverage flag changed,,,, 
2017-05-12T03:59:06Z,08:58:58,1f28971c13545dbecfe6b1352033d61daec8a47a,vscutts59,9.170.234.42,4ebf:debb:2817:eb5f:4306:fa0e:c17a:29fe,,,Konklab,Windows 10,Gembucket,Active Session Limit changed for user object,,,, 
2017-05-03T20:32:24Z,10:03:57,66686bf3de92c03c4a00bb106d95649b8a1d6425,tvertey5a,64.93.214.86,9198:7bbd:f904:5bd2:77b2:ecc1:eb7a:e037,,,Fintone,Windows 10,Prodder,User account disabled,,,, 
2017-10-29T04:21:21Z,20:54:21,7bc77c3a2f3d294a116ac9ba7a48af1e493e31b4,gtack5b,250.107.118.35,7673:cfac:9f2f:2db:ff9a:3111:137d:3e65,,,Home Ing,Windows 10,Bigtax,User member-of added,,,, 
2016-12-15T21:12:19Z,01:49:29,202ff0a2250fdcf8b319a69d4897df8e7f3ccec0,lpalmby5c,19.147.249.131,6e65:7cfe:dec5:8ed0:fcaf:aeb2:3513:7eff,,,Zamit,Windows 7,Greenlam,User Smart Card Is Required For Interactive Logon option changed,,,, 
2016-10-28T00:43:52Z,02:02:44,21752dd0bfc938d5399643d712aeb86a7f11df35,dmacgaughey5d,32.182.223.135,44d8:44d0:7c02:2a7b:32f:f366:6ce3:d70f,,,Sonair,Windows 8,Asoka,Domain controller added to domain,,,, 
2016-10-11T12:59:07Z,13:01:46,4d68cbae9bc0a364df4c8baddf339181bee30212,einkster5e,138.158.51.220,c097:3503:8bdb:92d1:5e7c:e10d:60b5:3cc5,,,Rank,Windows 7,Rank,Nested member removed from critical enterprise group,,,, 
2016-11-15T06:38:41Z,17:55:58,847d6141bd8dc5943f9db559e20f77285719291d,frutledge5f,156.225.150.193,9cad:eec4:c376:486b:9b50:8c81:475:6cca,,,Alphazap,Windows 8,Flowdesk,NETLOGON DnsAvoidRegisterRecords parameter changed,,,, 
2017-09-20T07:59:40Z,19:41:18,67182ae73dfb19cad9f2085def47872cda744ab8,ddurkin5g,207.198.18.55,f62b:5cdf:df27:832d:c8ef:2b53:91dc:1722,,,Biodex,Windows 10,Tresom,User account re-enabled,,,, 
2016-11-06T09:35:04Z,12:36:28,2d82c6172270c8044bf4fec2326b836bb131f77b,mhiddsley5h,239.221.162.195,3c62:e175:e41:4713:463e:2c02:299b:ca58,,,Lotstring,Windows Server 2012,Matsoft,Group object removed,,,, 
2016-13-19T20:42:35Z,15:28:14,9e3774108b300c450c4229cbd4de6ee84d01ab5a,hrelf5i,97.56.43.241,cfce:451c:6008:444f:e9e5:dde:95f3:e1ea,,,Voyatouch,Windows 7,Bitwolf,Schema attribute added,,,, 
2016-13-16T18:44:17Z,04:47:12,63a2ef18dd635b40fe16ad10de96305b15de2add,mcosser5j,186.20.101.36,b315:449:f871:cc55:1220:8fc9:7194:988c,,,Bytecard,Windows Server 2012,Fix San,User accountExpires changed,,,, 
2016-14-21T07:22:47Z,23:35:08,4015b0a34d150e5c255d09478683a4ac8adb935a,pdodswell5k,91.169.28.213,aa01:3b60:5023:7365:c0da:70a5:f5c4:55c6,,,Sonsing,Windows 7,Tin,DACL changed on OU object,,,, 
2017-11-10T13:52:59Z,16:03:22,f30231747d82a223eececdaf982c2c3362180886,bbastie5l,134.118.79.127,6649:2c89:82d:6228:116c:96c1:d7ed:5675,,,Greenlam,Windows Server 2012,Subin,Schema attribute defaultHidingValue changed,,,, 
2016-09-24T06:00:08Z,17:10:54,30332af11babb96782c4531922f35154f93cf5ab,apereira5m,145.111.72.195,144c:b7a7:7eb8:424c:648a:db3f:5359:8b5b,,,Cardify,Windows 8,Prodder,Domain controller renamed,,,, 
2017-09-07T10:35:02Z,05:26:45,c5c2631361dc472f5ea44bc3c52183abb156a943,mfaireclough5n,66.129.200.205,7d27:9e95:8e5c:13c1:dadb:208d:aeee:a11,,,Pannier,Windows Server 2008,Alphazap,Level of Control changed for user object,,,, 
2017-06-06T16:52:31Z,21:06:06,e3123ba895e6353c92cc4957ab6eb3a87058cf95,adechastelain5o,73.211.132.110,220:6bfb:223f:71d7:35bb:917d:adfe:e8f9,,,Fix San,Windows 7,Sonsing,When Session Limit is Reached changed for user object,,,, 
2016-10-24T18:13:21Z,15:51:17,ed0a350de0915f0b9d4f39c236b7b340ddeedc62,credfern5p,120.45.233.16,c7f1:779c:b554:1415:e046:b452:a87:3be8,,,Lotstring,Windows 8,Alphazap,User userWorkstations removed,,,, 
2016-14-22T09:56:17Z,20:34:09,b8a654dd876b7f731e77498e449537f4a37c05d3,mhampstead5q,37.231.37.89,6681:7248:cffe:a9f7:e2fc:e403:52a4:ab0e,,,Vagram,Windows Server 2008,Lotlux,User Do Not Require Kerberos Preauthentication option changed,,,, 
2017-09-18T06:49:46Z,14:57:43,2c7eb7534c59c9d0ff8c872422cbd727bb6ca892,aminchinton5r,62.71.212.237,af7c:1659:af0a:55d5:223f:ca17:9890:eec0,,,Zamit,Windows 8,Aerified,Computer account disabled,,,, 
2017-07-09T14:58:45Z,04:52:54,72083cf02220d23b04a659abc8bdb343c6d2136d,strevaskis5s,92.220.183.231,2deb:d18e:ca8b:fd61:ec95:454e:b127:a478,,,Domainer,Windows Server 2012,Latlux,Schema attribute GC flag changed,,,, 
2017-10-15T07:48:37Z,10:22:09,d4834d6fca1f6373e83e0069f70a10abf9113e8a,ahune5t,204.96.73.112,25dd:ed44:3edd:37c:20bf:6f43:9223:ba49,,,Namfix,Windows 7,Solarbreeze,Computer moved,,,, 
